rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-1.02
2,,Among Us,Innersloth LLC,액션게임,-6.17
3,4.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,52.02
4,-1.0,브롤스타즈,Supercell,액션게임,-3.09
5,,ROBLOX,Roblox Corporation,어드벤처게임,-0.61
6,-2.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.48
7,-1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-0.34
8,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,0.03
9,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-6.15
10,,Minecraft,Mojang,액션게임,-0.85
11,,클래시 로얄,Supercell,전략게임,2.6
12,3.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,3.39
13,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-1.11
14,-2.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-3.17
15,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.63
16,,클래시 오브 클랜,Supercell,전략게임,0.56
17,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.08
18,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,1.64
19,-1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-4.38
20,,캔디크러쉬사가,King,캐주얼게임,-0.7
21,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.5
22,,무한의 계단,NFLY STUDIO,아케이드게임,-0.74
23,,좀비고등학교,AWESOMEPIECE,아케이드게임,-0.86
24,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.04
25,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.82
26,1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-1.92
27,-1.0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,전략게임,-21.85
28,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.24
29,1.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,0.59
30,1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.15
31,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.64
