rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,1.0,던전앤파이터 모바일,NEXON Company,2.0,1.0,
2,-1.0,리니지W,NCSOFT,1.0,6.0,
3,,리니지M,NCSOFT,3.0,2.0,
4,2.0,히어로즈 테일즈,37 Mobile Games,6.0,11.0,2.0
5,2.0,리니지2M,NCSOFT,4.0,9.0,
6,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,12.0,3.0,1.0
7,-3.0,오딘: 발할라 라이징,Kakao Games Corp.,5.0,4.0,
8,,뮤오리진3,Webzen Inc.,7.0,8.0,
9,,원신,COGNOSPHERE PTE. LTD.,9.0,5.0,
10,8.0,블레이드&소울2,NCSOFT,8.0,28.0,
11,23.0,배틀그라운드,"KRAFTON, Inc.",10.0,10.0,
12,2.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",19.0,48.0,3.0
13,-3.0,기적의 검,4399 KOREA,13.0,22.0,14.0
14,6.0,쿠키런: 킹덤,Devsisters Corporation,17.0,7.0,33.0
15,-3.0,Roblox,Roblox Corporation,11.0,50.0,
16,21.0,제2의 나라: Cross Worlds,Netmarble,15.0,17.0,
17,2.0,블레이드&소울 레볼루션,Netmarble,14.0,29.0,
18,-7.0,라이즈 오브 킹덤즈,LilithGames,16.0,18.0,
19,-4.0,2X,JOYGAME KOREA,18.0,43.0,25.0
20,-4.0,데몬헌터-Demon Hunter,Eskyfun Entertainment,20.0,68.0,20.0
21,7.0,피파모바일,NEXON Company,21.0,12.0,
22,-5.0,바람의나라: 연,NEXON Company,42.0,13.0,6.0
23,-10.0,블루 아카이브,NEXON Company,30.0,47.0,7.0
24,9.0,S.O.S: 스테이트 오브 서바이벌,FunPlus International,50.0,38.0,5.0
25,-1.0,한게임 포커,NHN BIGFOOT,22.0,51.0,42.0
26,-1.0,메이플스토리M,NEXON Company,27.0,14.0,
27,14.0,꿈의 정원 (Gardenscapes),Playrix,24.0,27.0,
28,1.0,미르4,"Wemade Co., Ltd",81.0,85.0,4.0
29,3.0,삼국지 전략판,Qookka Games,54.0,16.0,8.0
30,95.0,로드 오브 히어로즈,CloverGames,23.0,70.0,
31,7.0,Top War: Battle Game,Topwar Studio,26.0,56.0,
32,87.0,좀비고등학교,AWESOMEPIECE,25.0,79.0,
33,-6.0,브롤스타즈,Supercell,32.0,23.0,
34,-8.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,29.0,75.0,
35,5.0,R2M,Webzen Inc.,28.0,,
36,-5.0,이스6 온라인,HaoPlay Limited,33.0,25.0,
37,-2.0,트라하 인피니티,MOAI GAMES Corporation.,31.0,86.0,
38,7.0,에이지 오브 제트: 타워 디펜스,CamelStudio,71.0,78.0,9.0
39,5.0,꿈의 집 (Homescapes),Playrix,36.0,21.0,217.0
40,27.0,V4,NEXON Company,35.0,35.0,
41,-19.0,리니지2 레볼루션,Netmarble,34.0,53.0,
42,-21.0,카트라이더 러쉬플러스,NEXON Company,40.0,15.0,
43,3.0,에보니 - 왕의 귀환,TG Inc.,61.0,132.0,15.0
44,14.0,심포니 오브 에픽,Moonton,70.0,26.0,24.0
45,11.0,삼국지워,Archosaur Games,37.0,90.0,
46,1.0,미르의 전설2: 메모리즈 오브 미르,ICEBIRD GAMES,46.0,,40.0
47,-5.0,라이즈 오브 엠파이어,Long Tech Network Limited,83.0,87.0,13.0
48,-9.0,"윈조이 포커 - 블랙잭,바카라,슬롯,로우바둑이를 동시에",Zempot INC.,185.0,77.0,10.0
49,1.0,요신:구미호뎐,XiaoMa,39.0,,59.0
50,4.0,컴투스프로야구2022,Com2uS,76.0,57.0,18.0
51,6.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,41.0,89.0,69.0
52,-29.0,언디셈버 - Undecember,LINE Games,44.0,34.0,
53,-17.0,서머너즈 워: 천공의 아레나,Com2uS,43.0,61.0,
54,10.0,한게임 섯다&맞고,NHN BIGFOOT,79.0,30.0,34.0
55,85.0,킹 오브 파이터 올스타,Netmarble,80.0,58.0,23.0
56,-26.0,에픽세븐,Smilegate Megaport,38.0,117.0,
57,-2.0,더프레이 MMORPG,나우플레이,56.0,,30.0
58,13.0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,117.0,102.0,16.0
59,-7.0,건쉽배틀 토탈워페어,JOYCITY Corp.,65.0,,27.0
60,14.0,앙상블스타즈!!,HappyElements,64.0,19.0,
61,41.0,라스트오리진,SmartJoy,,,11.0
62,15.0,삼국지M,Efun Company,324.0,100.0,12.0
63,-20.0,뮤 아크엔젤2,Webzen Inc.,49.0,83.0,
64,6.0,달토끼 키우기,AbleGames,45.0,,
65,,AFK 아레나,LilithGames,55.0,37.0,
66,66.0,가디언 테일즈,Kakao Games Corp.,48.0,91.0,
67,11.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,77.0,24.0,80.0
68,-17.0,검은사막 모바일,PEARL ABYSS,60.0,66.0,67.0
69,-3.0,캔디크러쉬사가,King,53.0,60.0,
70,9.0,아르미스,Netease Games Global,84.0,88.0,32.0
71,-22.0,뮤 아크엔젤,Webzen Inc.,51.0,111.0,
72,12.0,세븐나이츠2,Netmarble,58.0,39.0,
73,-1.0,에이스 디펜더: 드래곤 슬레이어 전쟁,ACE GAME INTERNATIONAL LIMITED,47.0,,
74,47.0,라그나로크 오리진,"GRAVITY Co., Ltd.",186.0,55.0,19.0
75,-15.0,라스트 쉘터: 서바이벌,Long Tech Network Limited,149.0,109.0,17.0
76,-17.0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,107.0,,21.0
77,-9.0,에오스 레드,BluePotion Games,69.0,,39.0
78,-5.0,킹덤 : 전쟁의 불씨,FOW Games,105.0,,22.0
79,-18.0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,103.0,80.0,29.0
80,,한게임포커 클래식 with PC,NHN Corp.,52.0,,113.0
81,-12.0,황제라 칭하라,"Clicktouch Co., Ltd.",98.0,65.0,41.0
82,-7.0,냥코 대전쟁,PONOS Corporation,57.0,74.0,
83,30.0,마구마구 2022,Netmarble,78.0,31.0,
84,-31.0,마피아42,TEAM42,144.0,44.0,38.0
85,-37.0,A3: 스틸얼라이브,Netmarble,59.0,106.0,
86,65.0,프리스타일2: 레볼루션 플라잉덩크,ChangYou,221.0,40.0,31.0
87,4.0,피쉬돔 (Fishdom),Playrix,66.0,63.0,
88,9.0,모두의마블,Netmarble,115.0,33.0,65.0
89,-6.0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,62.0,94.0,
90,-9.0,클래시 오브 클랜,Supercell,93.0,32.0,
91,-4.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,73.0,76.0,126.0
92,6.0,황제의 꿈,37GAMES.AISA,133.0,,28.0
93,1.0,로얄 매치 (Royal Match),"Dream Games, Ltd.",68.0,81.0,
94,-4.0,마피아 시티,YOTTA GAMES,85.0,,53.0
95,-6.0,로드 모바일: 타워 디펜스,IGG.COM,63.0,,241.0
96,-10.0,뉴 삼국세계:신마 대결,XiaoMa,74.0,,77.0
