"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","쿠키런: 킹덤","https://trees.gamemeca.com/cookierunkingdom","Devsisters Corporation","롤플레잉"
"2","(-)","ROBLOX","https://trees.gamemeca.com/roblox","Roblox Corporation","어드벤처"
"3","(-)","그랑사가","https://trees.gamemeca.com/gransaga","NPIXEL","롤플레잉"
"4","(-)","세븐나이츠2","https://trees.gamemeca.com/sevenknights2","Netmarble","롤플레잉"
"5","(+1)","원신","https://trees.gamemeca.com/genshin","miHoYo Limited","어드벤처"
"6","(+1)","바람의나라 연","https://trees.gamemeca.com/baram_m","NEXON Company","롤플레잉"
"7","(-2)","리니지M","https://trees.gamemeca.com/lineagem19","NCSOFT Corporation","롤플레잉"
"8","(-)","브롤스타즈","https://trees.gamemeca.com/brawlstars","Supercell","액션"
"9","(-)","리니지2M","https://trees.gamemeca.com/lineage2m19","NCSOFT Corporation","롤플레잉"
"10","(-)","미르4","https://trees.gamemeca.com/mir4","Wemade Co., Ltd","롤플레잉"
"11","(+2)","삼국지 전략판","https://trees.gamemeca.com/sgzzlb","Qookka Games","전략"
"12","(+4)","V4","https://trees.gamemeca.com/v4kr","NEXON Company","롤플레잉"
"13","(+1)","포켓몬고","https://trees.gamemeca.com/pokemongo","Niantic, Inc.","어드벤처"
"14","(-3)","피파 모바일","https://trees.gamemeca.com/fmk","NEXON Company","스포츠"
"15","(-)","검은사막 모바일","https://trees.gamemeca.com/blackdesertm","PEARL ABYSS","롤플레잉"
"16","(-4)","메이플스토리M","https://trees.gamemeca.com/maplem","NEXON Company","롤플레잉"
"17","(+2)","전략적 팀 전투","https://trees.gamemeca.com/league","Riot Games, Inc","전략"
"18","(-)","카트라이더 러쉬플러스","https://trees.gamemeca.com/nexonkart","NEXON Company","자동차 경주"
"19","(+1)","일곱개의 대죄: 그랜드 크로스","https://trees.gamemeca.com/sevenguilty","Netmarble","롤플레잉"
"20","(-3)","좀비고등학교","https://trees.gamemeca.com/aooni","AWESOMEPIECE","아케이드"
"21","(NEW)","아르카나 택틱스","https://trees.gamemeca.com/arcanatactics","GAMEVIL","롤플레잉"
"22","(+2)","A3: 스틸얼라이브","https://trees.gamemeca.com/a3","Netmarble","롤플레잉"
"23","(-1)","슬램덩크","https://trees.gamemeca.com/slamdunkmobile","DeNA HONG KONG LIMITED","스포츠"
"24","(+3)","배틀그라운드 모바일","https://trees.gamemeca.com/battlem","PUBG CORPORATION","액션"
"25","(-4)","카운터사이드","https://trees.gamemeca.com/counterside","NEXON Company","롤플레잉"
"26","(-3)","AFK 아레나","https://trees.gamemeca.com/hgame_gp","Lilith Games","롤플레잉"
"27","(-1)","더 킹 오브 파이터즈 올스타","https://trees.gamemeca.com/kofallstar","Netmarble","롤플레잉"
"28","(-3)","리그 오브 레전드: 와일드 리프트","https://trees.gamemeca.com/wildrift","Riot Games, Inc","전략"
"29","(-1)","라이즈 오브 킹덤즈","https://trees.gamemeca.com/rok","Lilith Games","전략"
"30","(-)","라스트오리진","https://trees.gamemeca.com/lastorigin","smart joy","롤플레잉"
"31","(+7)","로얄 크라운","https://trees.gamemeca.com/royalcrown","LINE Games","롤플레잉"
"32","(+1)","R2M","https://trees.gamemeca.com/r2m","Webzen Inc.","롤플레잉"
"33","(-2)","제5인격","https://trees.gamemeca.com/id5","X.D. Global","어드벤처"
"34","(-2)","라그나로크 오리진","https://trees.gamemeca.com/ragnarokorigin","GRAVITY Co., Ltd.","롤플레잉"
"35","(-6)","블리치: 만해의 길","https://trees.gamemeca.com/bleachthewayofbankai","DAMO NETWORK LIMITED","롤플레잉"
"36","(-1)","기적의 검","https://trees.gamemeca.com/qjzj","4399 KOREA","롤플레잉"
"37","(-3)","모두의마블","https://trees.gamemeca.com/modoomarblekakao","Netmarble","보드"
"38","(-1)","가디언 테일즈","https://trees.gamemeca.com/guardiantales","Kakao Games Corp.","롤플레잉"
"39","(NEW)","앨리스클로젯","https://trees.gamemeca.com/0","Kakao Games Corp.","시뮬레이션"
"40","(NEW)","리니지2 레볼루션","https://trees.gamemeca.com/lineageii","Netmarble","롤플레잉"
